"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-05-01 00:00:00";"01/05/2020";"00:00";"";"";"";"";"";""
"2020-05-01 00:05:00";"01/05/2020";"00:05";"";"";"";"";"";""
"2020-05-01 00:10:00";"01/05/2020";"00:10";"";"";"";"";"";""
"2020-05-01 00:15:00";"01/05/2020";"00:15";"";"";"";"";"";""
"2020-05-01 00:20:00";"01/05/2020";"00:20";"";"";"";"";"";""
"2020-05-01 00:25:00";"01/05/2020";"00:25";"";"";"";"";"";""
"2020-05-01 00:30:00";"01/05/2020";"00:30";"";"";"";"";"";""
"2020-05-01 00:35:00";"01/05/2020";"00:35";"";"";"";"";"";""
"2020-05-01 00:40:00";"01/05/2020";"00:40";"";"";"";"";"";""
"2020-05-01 00:45:00";"01/05/2020";"00:45";"";"";"";"";"";""
"2020-05-01 00:50:00";"01/05/2020";"00:50";"";"";"";"";"";""
"2020-05-01 00:55:00";"01/05/2020";"00:55";"";"";"";"";"";""
"2020-05-01 01:00:00";"01/05/2020";"01:00";"";"";"";"";"";""
"2020-05-01 01:05:00";"01/05/2020";"01:05";"";"";"";"";"";""
"2020-05-01 01:10:00";"01/05/2020";"01:10";"";"";"";"";"";""
"2020-05-01 01:15:00";"01/05/2020";"01:15";"";"";"";"";"";""
"2020-05-01 01:20:00";"01/05/2020";"01:20";"";"";"";"";"";""
"2020-05-01 01:25:00";"01/05/2020";"01:25";"29";"1";"4";"15";"7";"2"
"2020-05-01 01:30:00";"01/05/2020";"01:30";"29";"1";"3";"15";"8";"2"
"2020-05-01 01:35:00";"01/05/2020";"01:35";"30";"1";"4";"15";"8";"2"
"2020-05-01 01:40:00";"01/05/2020";"01:40";"28";"1";"4";"14";"7";"2"
"2020-05-01 01:45:00";"01/05/2020";"01:45";"27";"1";"4";"13";"7";"2"
"2020-05-01 01:50:00";"01/05/2020";"01:50";"25";"1";"4";"11";"7";"2"
"2020-05-01 01:55:00";"01/05/2020";"01:55";"25";"1";"2";"11";"7";"4"
"2020-05-01 02:00:00";"01/05/2020";"02:00";"23";"1";"2";"10";"6";"4"
"2020-05-01 02:05:00";"01/05/2020";"02:05";"20";"1";"1";"8";"5";"5"
"2020-05-01 02:10:00";"01/05/2020";"02:10";"18";"1";"1";"8";"4";"4"
"2020-05-01 02:15:00";"01/05/2020";"02:15";"19";"1";"1";"9";"4";"4"
"2020-05-01 02:20:00";"01/05/2020";"02:20";"17";"0";"1";"8";"4";"4"
"2020-05-01 02:25:00";"01/05/2020";"02:25";"16";"0";"1";"8";"4";"3"
"2020-05-01 02:30:00";"01/05/2020";"02:30";"17";"0";"1";"10";"2";"4"
"2020-05-01 02:35:00";"01/05/2020";"02:35";"18";"0";"1";"10";"3";"4"
"2020-05-01 02:40:00";"01/05/2020";"02:40";"18";"0";"1";"10";"2";"5"
"2020-05-01 02:45:00";"01/05/2020";"02:45";"19";"0";"2";"9";"3";"5"
"2020-05-01 02:50:00";"01/05/2020";"02:50";"18";"0";"3";"6";"4";"5"
"2020-05-01 02:55:00";"01/05/2020";"02:55";"21";"0";"3";"9";"4";"5"
"2020-05-01 03:00:00";"01/05/2020";"03:00";"";"";"";"";"";""
"2020-05-01 03:05:00";"01/05/2020";"03:05";"30";"2";"3";"12";"8";"5"
"2020-05-01 03:10:00";"01/05/2020";"03:10";"34";"4";"4";"14";"8";"4"
"2020-05-01 03:15:00";"01/05/2020";"03:15";"36";"4";"3";"12";"8";"9"
"2020-05-01 03:20:00";"01/05/2020";"03:20";"38";"4";"2";"14";"9";"9"
"2020-05-01 03:25:00";"01/05/2020";"03:25";"44";"4";"3";"15";"13";"9"
"2020-05-01 03:30:00";"01/05/2020";"03:30";"48";"4";"8";"13";"14";"9"
"2020-05-01 03:35:00";"01/05/2020";"03:35";"50";"5";"10";"11";"15";"9"
"2020-05-01 03:40:00";"01/05/2020";"03:40";"55";"5";"10";"11";"17";"12"
"2020-05-01 03:45:00";"01/05/2020";"03:45";"66";"7";"12";"12";"22";"13"
"2020-05-01 03:50:00";"01/05/2020";"03:50";"71";"6";"14";"15";"23";"13"
"2020-05-01 03:55:00";"01/05/2020";"03:55";"71";"6";"13";"16";"23";"13"
"2020-05-01 04:00:00";"01/05/2020";"04:00";"89";"10";"19";"20";"27";"13"
"2020-05-01 04:05:00";"01/05/2020";"04:05";"109";"16";"27";"25";"25";"16"
"2020-05-01 04:10:00";"01/05/2020";"04:10";"121";"19";"30";"26";"27";"19"
"2020-05-01 04:15:00";"01/05/2020";"04:15";"153";"25";"41";"30";"34";"23"
