"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-08-01 00:00:00";"01/08/2020";"00:00";140;4;2;3;30;103
"2020-08-01 00:00:00";"01/08/2020";"00:00";140;4;2;3;30;103
"2020-08-01 00:05:00";"01/08/2020";"00:05";154;5;4;10;36;101
"2020-08-01 00:10:00";"01/08/2020";"00:10";130;5;4;13;12;98
"2020-08-01 00:15:00";"01/08/2020";"00:15";133;5;8;15;10;97
"2020-08-01 00:20:00";"01/08/2020";"00:20";131;5;7;16;10;95
"2020-08-01 00:25:00";"01/08/2020";"00:25";129;6;6;16;8;95
"2020-08-01 00:30:00";"01/08/2020";"00:30";133;5;7;18;10;94
"2020-08-01 00:35:00";"01/08/2020";"00:35";132;5;8;20;8;92
"2020-08-01 00:40:00";"01/08/2020";"00:40";128;5;10;18;7;89
"2020-08-01 00:45:00";"01/08/2020";"00:45";129;6;7;21;8;88
"2020-08-01 00:50:00";"01/08/2020";"00:50";122;6;4;23;6;84
"2020-08-01 00:55:00";"01/08/2020";"00:55";124;5;5;27;5;83
"2020-08-01 01:00:00";"01/08/2020";"01:00";139;6;6;26;21;82
"2020-08-01 01:05:00";"01/08/2020";"01:05";123;7;7;25;4;82
"2020-08-01 01:10:00";"01/08/2020";"01:10";132;7;7;23;18;79
"2020-08-01 01:15:00";"01/08/2020";"01:15";130;7;4;24;17;80
"2020-08-01 01:20:00";"01/08/2020";"01:20";126;5;5;23;16;79
"2020-08-01 01:25:00";"01/08/2020";"01:25";112;5;4;23;3;79
"2020-08-01 01:30:00";"01/08/2020";"01:30";124;7;3;23;16;77
"2020-08-01 01:35:00";"01/08/2020";"01:35";106;7;2;20;3;76
"2020-08-01 01:40:00";"01/08/2020";"01:40";104;7;2;19;3;75
"2020-08-01 01:45:00";"01/08/2020";"01:45";113;7;2;18;15;73
"2020-08-01 01:50:00";"01/08/2020";"01:50";96;6;1;17;3;71
"2020-08-01 01:55:00";"01/08/2020";"01:55";107;6;2;16;14;71
"2020-08-01 02:00:00";"01/08/2020";"02:00";101;6;1;14;11;71
"2020-08-01 02:05:00";"01/08/2020";"02:05";103;6;1;15;11;72
"2020-08-01 02:10:00";"01/08/2020";"02:10";103;6;1;15;11;72
"2020-08-01 02:15:00";"01/08/2020";"02:15";103;6;1;15;11;72
