"DataCompleta";"Data";"Hora";"Total";"Intersul";"Internorte";"Transcarioca";"SantaCruz";"BRT"
"2020-11-01 00:00:00";"2020-11-01";"00:00";NA;NA;NA;NA;NA;NA
"2020-11-01 00:05:00";"2020-11-01";"00:05";122;16;15;1;0;91
"2020-11-01 00:10:00";"2020-11-01";"00:10";126;16;19;1;0;91
"2020-11-01 00:15:00";"2020-11-01";"00:15";121;16;17;1;0;88
"2020-11-01 00:20:00";"2020-11-01";"00:20";111;16;10;0;0;86
"2020-11-01 00:25:00";"2020-11-01";"00:25";105;16;4;0;0;86
"2020-11-01 00:30:00";"2020-11-01";"00:30";102;16;2;0;0;85
"2020-11-01 00:35:00";"2020-11-01";"00:35";101;16;1;0;0;85
"2020-11-01 00:40:00";"2020-11-01";"00:40";98;16;1;0;0;82
"2020-11-01 00:45:00";"2020-11-01";"00:45";99;16;1;0;0;83
"2020-11-01 00:50:00";"2020-11-01";"00:50";100;16;1;0;0;84
"2020-11-01 00:55:00";"2020-11-01";"00:55";98;16;1;0;0;82
"2020-11-01 01:00:00";"2020-11-01";"01:00";97;16;1;0;0;81
"2020-11-01 01:05:00";"2020-11-01";"01:05";133;19;8;3;22;82
"2020-11-01 01:10:00";"2020-11-01";"01:10";127;19;6;4;20;79
"2020-11-01 01:15:00";"2020-11-01";"01:15";124;19;7;4;18;77
"2020-11-01 01:20:00";"2020-11-01";"01:20";125;19;7;4;18;78
"2020-11-01 01:25:00";"2020-11-01";"01:25";123;18;8;5;17;76
"2020-11-01 01:30:00";"2020-11-01";"01:30";121;18;8;5;16;75
"2020-11-01 01:35:00";"2020-11-01";"01:35";118;18;7;5;16;73
"2020-11-01 01:40:00";"2020-11-01";"01:40";113;18;7;5;14;70
"2020-11-01 01:45:00";"2020-11-01";"01:45";115;18;6;4;14;74
"2020-11-01 01:50:00";"2020-11-01";"01:50";113;18;5;3;14;74
"2020-11-01 01:55:00";"2020-11-01";"01:55";111;18;5;3;13;73
"2020-11-01 02:00:00";"2020-11-01";"02:00";110;18;5;3;12;73
"2020-11-01 02:05:00";"2020-11-01";"02:05";106;18;5;3;11;70
"2020-11-01 02:10:00";"2020-11-01";"02:10";105;18;5;3;11;69
"2020-11-01 02:15:00";"2020-11-01";"02:15";106;18;5;3;12;69
"2020-11-01 02:20:00";"2020-11-01";"02:20";104;18;4;2;11;70
"2020-11-01 02:25:00";"2020-11-01";"02:25";101;18;2;2;10;70
